REVENUE,MOU,RECCHRGE,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,CHURN,MONTHS,UNIQSUBS,ACTVSUBS,CSA,PHONES,MODELS,EQPDAYS,CUSTOMER,AGE1,AGE2,CHILDREN,CREDITA,CREDITAA,CREDITB,CREDITC,CREDITDE,CREDITGY,CREDITZ,CREDIT_RATING,PRIZMRUR,PRIZMUB,PRIZMTWN,Column 45,REFURB,WEBCAP,TRUCK,RV,OCCPROF,OCCCLER,OCCCRFT,OCCSTUD,OCCHMKR,OCCRET,OCCSELF,OCC,OCC_LABEL,OWNRENT,MARRYUN,MARRYYES,MARRYNO,MARRY,MARRY_LABEL,MAILORD,MAILRES,MAILFLAG,TRAVEL,PCOWN,CREDITCD,RETCALLS,RETACCPT,NEWCELLY,NEWCELLN,REFER,INCMISS,INCOME,MCYCLE,CREDITAD,SETPRCM,SETPRC,RETCALL,CALIBRAT,CHURNDEP
33.51,87.5,29.99,0,0,0,6.5,-0.27,2.33,2,12.67,0,0,8.45,4.33,0,31,7.67,4.33,0,0,1,12,1,1,OHIAKR330,1,1,356,1054138,52,50,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,1,1,1,0,0,0,0,0,0,9,0,0,1,0,0,1,1
88.39,865.25,59.99,0,96,0,-532.25,-38.4,24.33,13.67,51,0.33,1.33,348.45,15,15,104.33,83.67,38,0,0,1,14,1,1,MIAFTL954,2,2,122,1064070,52,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,29.99,0,1,1
32.12,307.5,39.99,0,0,2.13,28.5,2.1,3.67,0.67,37.33,0,0.33,112.01,17,1.67,88.33,66.67,4.33,0,1.33,1,12,1,1,MILMIL414,1,1,356,1064689,38,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
39.97,226,44.99,2.48,0,0,-61,-39.97,2.67,0,8.33,0,0,7.73,3.67,0,49.67,6.33,2.67,0,0,1,16,1,1,AIRASH828,2,2,330,1065542,42,84,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,1,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,149.99,1,1,1
33.99,200.5,39.99,0,0,0,-105.5,0,1.67,2,9.67,1.67,0,47.92,2.67,0.33,48.33,6.33,3.67,0,1,1,12,1,1,MIAMIA305,2,1,202,1065570,0,0,0,0,0,0,1,0,0,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,199.99,0,1,1
57.21,590,39.99,0.25,76.75,0,44,10.23,2.67,1.67,12,0,0,256.6,17.33,28,79.33,61.33,4.33,0,2,1,15,1,1,STLSTL314,2,2,109,1066066,0,0,0,0,0,0,0,1,0,0,5,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,149.99,0,1,1
22,220.75,37.41,0.74,0,0.1,-156.75,-2.33,2,15,49.33,7,1,27.41,4,0,97.33,32.67,17,0,1,1,11,2,2,MIANDA305,1,1,346,1066289,40,40,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,1
87.18,959.75,84.99,8.17,0,0,68.25,3.69,33.33,2.33,20.67,1,0.33,32.19,39,5,81,33,36.67,0,0.67,1,11,4,1,NEVPOW619,3,3,9,1066295,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,129.99,1,1,1
29.99,253.5,39.99,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,CHIDAV319,1,1,346,1066354,30,30,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,1,1
72.55,803,54.18,0.25,84.5,0.2,-173,-32.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,INDIND317,1,1,391,1066396,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
127.72,730.25,36.28,0,42.75,0,-603.25,-92.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,2,SFRSCL408,2,2,301,1066658,26,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,199.99,0,1,1
31.23,77.25,39.99,1.24,0,0,-39.25,-1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,DETFLI810,1,1,342,1066890,52,22,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,1
30.4,4.5,39.99,0,0,0.41,-4.5,-0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,DENCOL719,1,1,337,1067512,66,62,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,1
22.99,252.25,39.99,0.5,0,0,35.75,7.99,5.67,1.33,38,0.67,0,95.83,29.67,16,86,35,7,0,2,1,11,2,2,SFRSFR415,1,1,334,1067946,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
40.43,1201.75,47.53,0,4.75,0.68,17.25,-0.44,4,0.67,32,4.67,4.67,136.93,43.67,1.67,84,153,4.67,0,5,1,9,3,1,LAXSMN310,4,1,27,1068459,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29.99,0,1,1
59.44,249.75,49.99,0.25,0,0,9.25,-9.45,3,0.33,5.67,0,0.33,46.94,4,0,28.33,38.33,3.33,0,0,1,9,2,1,SEAABN253,2,1,107,1068657,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,149.99,0,1,1
38.82,285,32.41,0,39.75,0,-285,-8.83,1,3.33,11.67,2.67,0,22.22,4.33,0.67,45,24,4.33,0,0,1,15,1,1,LOULOU502,2,2,231,1068940,58,58,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,29.99,0,1,1
39.99,20.75,49.99,0,0,0,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,2,NYCETT732,1,1,326,1069109,54,54,0,0,0,1,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,1
31.78,154,39.99,0,0,1.79,-90,-1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,2,NCRFAY910,1,1,370,1069333,42,42,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,1
38.99,133.75,44.99,0,0,0,11.25,0,1,3.67,3,0.33,0,31.96,1.67,0.67,16,16.67,4.67,0,0,1,11,3,1,OHIBER440,1,1,324,1069358,0,0,0,0,0,1,0,0,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
49.37,521,39.99,0.74,53.25,0,67,11.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,2,SANMCA210,1,1,363,1069534,34,26,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1
47.96,324.5,39.99,0,39,0.32,74.5,15.78,1,1.33,11,0,0,74.57,9.67,0,86,22.33,2.33,0,0.33,1,11,1,1,MIAFTM941,3,3,192,1069604,32,36,1,0,0,0,0,1,0,0,5,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,3,CRAFT,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,59.99,0,1,1
29.99,254,39.99,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,SANSAN210,1,1,368,1069644,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
45.03,420.75,39.99,0,31.5,0,-190.75,-11.04,2.33,35.67,127.33,0,0.67,96.55,22.33,22.33,106,118.33,38,0,0,1,11,1,1,NCRGRE336,2,2,24,1069959,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,149.99,0,1,1
29.99,70.5,39.99,0,0,0,-14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,APCFCH703,1,1,364,1070317,36,36,1,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,1,0,0,1,1
103.25,486.75,39.99,1.98,171.75,0,-486.75,-63.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,PHICHC215,1,1,317,1070425,52,42,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,2,CLERICAL,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,1
31.56,440.25,39.99,0.5,1.25,0.64,29.75,2.74,9.33,3.67,18,5.67,0,17.57,5.33,0,35,27.33,13,0,0.33,1,10,1,1,AIRASH828,2,2,34,1070543,34,54,0,0,1,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,59.99,0,1,1
30.1,319.25,39.99,0,0,0,-33.25,-0.11,2.67,0,16.67,0,0,9.74,0.33,0,17.33,13.67,2.67,0,0,1,10,1,1,LAXSMN310,1,1,316,1070593,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
62.28,323,35.15,0,101,0.16,-309,-62.28,0.33,5.67,7.33,1.33,0,14.34,5,2,21,14.67,6.33,0,0.33,1,12,2,2,OHICOL614,1,1,360,1070901,56,32,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,1
31.71,94,29.99,0,0,1.44,7,-1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,1,MIAPSL561,1,1,248,1071453,78,68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1
76.49,255.5,48.83,0,0,0.16,85.5,-36.5,2.33,3,19.67,1,0,62.88,8,0,52,34.67,5.33,0,0,1,10,1,1,LOULOU502,2,2,180,1071551,36,0,1,0,1,0,0,0,0,0,2,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,1,1,1,0,0,0,1,0,0,7,0,0,0,129.99,0,1,1
29.99,133.5,39.99,0,0,0,-71.5,0,0.67,14.33,3,0,0,22.1,5.33,6.33,25,21.33,15,0,0,1,10,1,1,NCRRIC804,4,2,15,1071732,32,30,1,0,0,0,0,1,0,0,5,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,149.99,0,1,1
49.36,446,44.99,0.25,24,5.72,25,4.53,6.33,0,15.33,0,0,144.85,31.33,17.67,136.67,91.33,6.33,0,1.33,1,14,1,1,DALDAL214,1,1,415,1071988,34,32,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,1
52.44,959.5,9.84,0.5,126.25,0,38.5,-8.74,20,21,88,3.33,0.33,295.5,20.67,20.33,212.33,170.33,41.33,0,2.67,1,12,2,2,MIAWPB561,3,2,320,1072587,34,26,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99.99,0,1,1
60.28,333.75,69.99,0,0,0.29,-63.75,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,BOSNSH603,1,1,409,1072853,46,44,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,1,1
34.59,0,42.09,0,0,0,0,-46.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,2,SANSAN210,1,1,348,1072886,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
41.28,278.25,49.99,0,0,1.29,-65.25,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,BOSPTL207,1,1,409,1072902,44,44,1,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,1
39.64,325.75,44.26,0,2.75,4.3,-162.75,-7.56,0.67,1,8.67,1.33,0,28.96,11.33,3.67,24.67,28,1.67,0,0.33,1,12,1,1,OMADES515,1,1,348,1073014,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
139.1,815.5,39.99,1.24,307,0.42,-137.5,-51.97,15.33,3.33,28.67,1.33,0.33,323.3,66.33,15.33,124.67,109.33,18.67,0,1.33,1,14,1,1,CHICHI773,2,1,362,1073112,24,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.99,0,1,1
70.97,275,44.99,0,82,0,-154,-31.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,DENCOL719,1,1,347,1073134,,,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
85.24,607.25,94.99,0.25,0,0,33.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,2,DALFTW817,1,1,342,1074010,32,28,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,1
35.17,1364.25,44.99,0,0.5,0,-115.25,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,DALFTW817,1,1,340,1074419,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
104.27,910,85.61,2.48,26.25,3.09,-36,71.19,6.33,16,52.67,4.67,0,361.94,35,72.67,341,175.67,22.33,0,13.67,1,14,1,1,KCYWIC316,2,2,0,1074533,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,129.99,0,1,1
35.09,140.75,44.26,0.25,0,0.58,50.25,-0.7,0.67,0,18,5,0,14.3,9,0,43.33,17.67,0.67,0,0,1,10,1,1,SEASEA206,1,1,293,1074712,0,0,0,0,0,0,0,0,0,1,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
30.24,89.25,29.99,0.25,0,0,1.75,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,BOSPRO401,1,1,339,1074736,52,52,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,1
19.39,469.25,42.33,0.5,10,0,-0.25,-2.8,4.33,0.67,54.33,3.33,1,44.95,3,0,95.67,38,5,0,0.33,1,14,1,1,PHXPHX602,3,3,146,1074884,0,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,129.99,1,1,1
29.99,34.25,29.99,0,0,0,-15.25,0,0,0,3.33,0,0,0,4.67,0,19,5.33,0,0,0,1,14,2,2,NYCNEW201,1,1,398,1075133,42,40,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,CRAFT,0,1,0,0,3,UNKNOWN,1,1,0,0,1,1,0,0,0,1,0,0,7,0,0,1,0,0,1,1
44.99,120.5,54.99,0,0,0,107.5,0,1.67,0,6.33,0,0,0.05,0,0,17.33,9.67,1.67,0,0,1,14,1,1,SEASEA206,1,1,397,1075393,34,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,1
71.37,1260.75,70.23,11.14,0,0,504.25,2.48,29.67,2.33,155.33,8,4.33,73.28,70.67,3,150.67,217.67,32,0,0.33,1,9,1,1,LAXANA714,1,1,283,1077009,50,48,1,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,1
31.21,235.75,39.99,0.25,0,0.98,20.25,-1.22,0,0,0.67,5.33,0.67,61.37,2.33,0,55.67,20.33,0,0,0,1,13,1,1,DALDAL214,1,1,389,1077318,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
60.2,847,69.99,0.25,0,0.52,456,3.79,11,0.33,37,0,0,234.03,99.33,38,110.33,148.67,11.33,0,1,1,7,1,1,BOSMAN603,1,1,218,1077834,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
65.93,651.75,59.99,1.24,3.5,13.34,-214.75,21.72,23.67,0.33,42,0,1,133.97,39.67,6.33,101,234.67,24.33,0,0,1,11,4,1,NYCNEW201,2,2,297,1078270,26,64,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,1,1,0,0,0,1,0,0,1,0,0,0,5,0,0,0,99.99,0,1,1
51.09,460.75,44.99,0,46,0,48.25,12.95,2.33,1.67,10,0,0,73.89,28.33,3.33,83,47.67,4,0,0.33,1,11,1,1,SANSAN210,1,1,320,1079040,48,38,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,1
82.38,483.5,49.99,0.99,78.5,0,63.5,26.41,7.33,1,42,2.67,1.67,73.12,8.67,2.67,84,41,8.33,0,1.67,1,9,1,1,SFROAK510,1,1,271,1079857,24,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,1
41.29,253,44.99,0.25,0,6.05,-95,-1.65,6,0,9.33,0,0,59.12,17.67,1.67,88.67,23.33,6,0,0.67,1,13,1,1,BOSWOR508,1,1,378,1079880,,,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
37.28,92.5,44.99,0,0.25,2.19,5.5,-2.29,2.67,0,3.33,0,0,43.38,1.33,0,18.33,13,2.67,0,0,1,11,1,1,PITCOR412,1,1,317,1079899,44,0,1,0,0,0,1,0,0,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
66.56,1504.5,59.99,0.25,52.25,0,-104.5,-16.57,2.67,17.67,97.33,0.33,0,764.08,15.67,0.33,209,327,20.33,0,10.33,1,7,1,1,OMAOMA402,1,1,206,1081011,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
85.15,705,74.99,4.21,4.5,0,18,-4.37,7.67,1.33,53.33,0,0.33,138.07,10.33,0.67,186,102,9,0,2.67,1,11,1,1,BOSBOS781,2,2,12,1081017,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,199.99,0,1,1
34.99,308,44.99,0,0,0,25,0,8.33,17.67,41,0,0,53.92,12.33,5.67,60.67,127,26,0,2,1,11,1,1,STLCOL618,3,3,179,1081366,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.99,0,1,1
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,2,SANSAN210,1,1,369,1083378,32,54,0,0,0,0,0,1,0,0,5,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1
36.74,796.75,44.99,0,5,0,-174.75,2.45,19.67,13,28.33,7,0.33,21.49,14,0.67,48.67,35.33,32.67,0,0.67,1,11,3,1,DALFTW817,1,1,307,1083674,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
38.44,214.25,54.99,0,0,0,-89.25,8.66,1.67,0.67,7,0,0,14.89,3.33,0,18,10,6,0,0,1,7,2,1,PHXTUC520,1,1,198,1084181,52,0,1,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,1
30.29,32.75,39.99,0,0,0,-32.75,-0.3,0,2.33,0.67,0,0,4.51,1.33,1.33,5.67,1.33,2.33,0,0,1,11,2,2,OMALNC402,1,1,306,1084290,28,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,1
88.15,826.5,44.99,0.99,223.75,0,803.5,145.06,9.67,7,27,2.67,0,194.9,37.33,16.33,131,106.33,16.67,0,1.33,1,13,2,2,NCRGRB757,2,2,98,1084525,28,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,1,1,0,0,0,1,2,2,1,0,0,0,3,0,0,0,99.99,1,1,1
79.17,988.25,84.99,0.99,2.75,2.4,83.75,9.58,11.33,1,41.67,0,1,15.32,4,0.33,252,9.67,12.33,0,1,1,11,1,1,LAXLAG949,1,1,305,1084622,54,48,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,1
